city,label,zipcode,dep_id,reg_id
magny-en-bessin,Magny-en-Bessin,14400,14,28
maisoncelles-pelvey,Maisoncelles-Pelvey,14310,14,28
maisoncelles-sur-ajon,Maisoncelles-sur-Ajon,14210,14,28
maisons,Maisons,14400,14,28
maizet,Maizet,14210,14,28
maizieres,Maizières,14190,14,28
maltot,Maltot,14930,14,28
mandeville-en-bessin,Mandeville-en-Bessin,14710,14,28
manerbe,Manerbe,14340,14,28
manneville-la-pipard,Manneville-la-Pipard,14130,14,28
le-manoir,Le Manoir,14400,14,28
manvieux,Manvieux,14117,14,28
le-marais-la-chapelle,Le Marais-la-Chapelle,14620,14,28
marolles,Marolles,14100,14,28
martainville,Martainville,14220,14,28
martigny-sur-l-ante,Martigny-sur-l'Ante,14700,14,28
moulins-en-bessin,Moulins-en-Bessin,14480,14,28
mathieu,Mathieu,14920,14,28
may-sur-orne,May-sur-Orne,14320,14,28
merville-franceville-plage,Merville-Franceville-Plage,14810,14,28
mery-bissieres-en-auge,Méry-Bissières-en-Auge,14370,14,28
meslay,Meslay,14220,14,28
le-mesnil-au-grain,Le Mesnil-au-Grain,14260,14,28
le-mesnil-eudes,Le Mesnil-Eudes,14100,14,28
le-mesnil-guillaume,Le Mesnil-Guillaume,14100,14,28
le-mesnil-robert,Le Mesnil-Robert,14380,14,28
le-mesnil-simon,Le Mesnil-Simon,14140,14,28
le-mesnil-sur-blangy,Le Mesnil-sur-Blangy,14130,14,28
le-mesnil-villement,Le Mesnil-Villement,14690,14,28
meuvaines,Meuvaines,14960,14,28
mezidon-vallee-d-auge,Mézidon Vallée d'Auge,14140,14,28
les-monceaux,Les Monceaux,14100,14,28
monceaux-en-bessin,Monceaux-en-Bessin,14400,14,28
mondeville,Mondeville,14120,14,28
mondrainville,Mondrainville,14210,14,28
monfreville,Monfréville,14230,14,28
montfiquet,Montfiquet,14490,14,28
montigny,Montigny,14210,14,28
montreuil-en-auge,Montreuil-en-Auge,14340,14,28
monts-en-bessin,Monts-en-Bessin,14310,14,28
morteaux-couliboeuf,Morteaux-Coulibœuf,14620,14,28
mosles,Mosles,14400,14,28
mouen,Mouen,14790,14,28
moulines,Moulines,14220,14,28
moult-chicheboville,Moult-Chicheboville,14370,14,28
les-moutiers-en-auge,Les Moutiers-en-Auge,14620,14,28
les-moutiers-en-cinglais,Les Moutiers-en-Cinglais,14220,14,28
moyaux,Moyaux,14590,14,28
mutrecy,Mutrécy,14220,14,28
nonant,Nonant,14400,14,28
norolles,Norolles,14100,14,28
noron-l-abbaye,Noron-l'Abbaye,14700,14,28
noron-la-poterie,Noron-la-Poterie,14490,14,28
norrey-en-auge,Norrey-en-Auge,14620,14,28
notre-dame-de-livaye,Notre-Dame-de-Livaye,14340,14,28
notre-dame-d-estrees-corbon,Notre-Dame-d'Estrées-Corbon,14340,14,28
val-d-arry,Val d'Arry,14310,14,28
olendon,Olendon,14170,14,28
orbec,Orbec,14290,14,28
osmanville,Osmanville,14230,14,28
ouezy,Ouézy,14270,14,28
ouffieres,Ouffières,14220,14,28
ouilly-du-houley,Ouilly-du-Houley,14590,14,28
ouilly-le-tesson,Ouilly-le-Tesson,14190,14,28
ouilly-le-vicomte,Ouilly-le-Vicomte,14100,14,28
ouistreham,Ouistreham,14150,14,28
parfouru-sur-odon,Parfouru-sur-Odon,14310,14,28
pennedepie,Pennedepie,14600,14,28
periers-en-auge,Périers-en-Auge,14160,14,28
periers-sur-le-dan,Périers-sur-le-Dan,14112,14,28
perigny,Périgny,14770,14,28
perrieres,Perrières,14170,14,28
pertheville-ners,Pertheville-Ners,14700,14,28
petiville,Petiville,14390,14,28
pierrefitte-en-auge,Pierrefitte-en-Auge,14130,14,28
pierrefitte-en-cinglais,Pierrefitte-en-Cinglais,14690,14,28
pierrepont,Pierrepont,14690,14,28
le-pin,Le Pin,14590,14,28
planquery,Planquery,14490,14,28
plumetot,Plumetot,14440,14,28
la-pommeraye,La Pommeraye,14690,14,28
pont-bellanger,Pont-Bellanger,14380,14,28
pontecoulant,Pontécoulant,14110,14,28
pont-l-eveque,Pont-l'Évêque,14130,14,28
port-en-bessin-huppain,Port-en-Bessin-Huppain,14520,14,28
potigny,Potigny,14420,14,28
preaux-bocage,Préaux-Bocage,14210,14,28
le-pre-d-auge,Le Pré-d'Auge,14340,14,28
pretreville,Prêtreville,14140,14,28
putot-en-auge,Putot-en-Auge,14430,14,28
belle-vie-en-auge,Belle Vie en Auge,14270,14,28
quetteville,Quetteville,14130,14,28
ranchy,Ranchy,14400,14,28
ranville,Ranville,14860,14,28
rapilly,Rapilly,14690,14,28
repentigny,Repentigny,14340,14,28
reux,Reux,14130,14,28
reviers,Reviers,14470,14,28
la-riviere-saint-sauveur,La Rivière-Saint-Sauveur,14600,14,28
castine-en-plaine,Castine-en-Plaine,14540,14,28
rocques,Rocques,14100,14,28
la-roque-baignard,La Roque-Baignard,14340,14,28
rosel,Rosel,14740,14,28
rots,Rots,14980,14,28
rouvres,Rouvres,14190,14,28
rubercy,Rubercy,14710,14,28
rumesnil,Rumesnil,14340,14,28
ryes,Ryes,14400,14,28
le-castelet,Le Castelet,14540,14,28
saint-andre-d-hebertot,Saint-André-d'Hébertot,14130,14,28
saint-andre-sur-orne,Saint-André-sur-Orne,14320,14,28
saint-arnoult,Saint-Arnoult,14800,14,28
saint-aubin-d-arquenay,Saint-Aubin-d'Arquenay,14970,14,28
saint-aubin-des-bois,Saint-Aubin-des-Bois,14380,14,28
saint-aubin-sur-mer,Saint-Aubin-sur-Mer,14750,14,28
saint-benoit-d-hebertot,Saint-Benoît-d'Hébertot,14130,14,28
saint-come-de-fresne,Saint-Côme-de-Fresné,14960,14,28
saint-contest,Saint-Contest,14280,14,28
sainte-croix-sur-mer,Sainte-Croix-sur-Mer,14480,14,28
valorbiquet,Valorbiquet,14290,14,28
saint-denis-de-mailloc,Saint-Denis-de-Mailloc,14100,14,28
saint-denis-de-mere,Saint-Denis-de-Méré,14110,14,28
saint-desir,Saint-Désir,14100,14,28
saint-etienne-la-thillaye,Saint-Étienne-la-Thillaye,14950,14,28
val-de-vie,Val-de-Vie,14140,14,28
saint-gatien-des-bois,Saint-Gatien-des-Bois,14130,14,28
seulline,Seulline,14260,14,28
saint-germain-de-livet,Saint-Germain-de-Livet,14100,14,28
saint-germain-du-pert,Saint-Germain-du-Pert,14230,14,28
saint-germain-la-blanche-herbe,Saint-Germain-la-Blanche-Herbe,14280,14,28
saint-germain-langot,Saint-Germain-Langot,14700,14,28
saint-germain-le-vasson,Saint-Germain-le-Vasson,14190,14,28
sainte-honorine-de-ducy,Sainte-Honorine-de-Ducy,14240,14,28
aure-sur-mer,Aure sur Mer,14710,14,28
sainte-honorine-du-fay,Sainte-Honorine-du-Fay,14210,14,28
saint-hymer,Saint-Hymer,14130,14,28
saint-jean-de-livet,Saint-Jean-de-Livet,14100,14,28
saint-jouin,Saint-Jouin,14430,14,28
saint-julien-sur-calonne,Saint-Julien-sur-Calonne,14130,14,28
saint-lambert,Saint-Lambert,14570,14,28
saint-laurent-de-condel,Saint-Laurent-de-Condel,14220,14,28
saint-laurent-sur-mer,Saint-Laurent-sur-Mer,14710,14,28
saint-leger-dubosq,Saint-Léger-Dubosq,14430,14,28
saint-louet-sur-seulles,Saint-Louet-sur-Seulles,14310,14,28
saint-loup-hors,Saint-Loup-Hors,14400,14,28
saint-manvieu-norrey,Saint-Manvieu-Norrey,14740,14,28
saint-marcouf,Saint-Marcouf,14330,14,28
sainte-marguerite-d-elle,Sainte-Marguerite-d'Elle,14330,14,28
sainte-marie-outre-l-eau,Sainte-Marie-Outre-l'Eau,14380,14,28
saint-martin-aux-chartrains,Saint-Martin-aux-Chartrains,14130,14,28
